id,Fin_year,Week_no,Week_startdate,Week_enddate,Revision_no,Letter_refno,Letter_date,Payment_date,Disbursement_date,Lc_date,Interest_levydate,Entity,Fin_code,Outstandings,PayableorReceivable,ProRata,Amount,modified_remarks,Status,Consider_Week,Consider_Year,id-2,Pay_type,Pay_refno,Pay_date,Pay_amount,Due_amount,Paid_for,Status-2,reject_remarks,registration_id_id,Remarks,Bank_type
2782,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,PARAMPUJYA PAVAGADA,P0453,0,Payable,15246,304,null,Complete,52,2023-24,1134,NEFT,,2024-04-02,15246,0,PARAMPUJYA PAVAGADA,Approved,Null,2782,,SBI
2781,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,AMPLUS TUMKUR (KURUKSHETRA) PAVAGADA,A0662,0,Payable,4437,88,null,Complete,52,2023-24,1133,NEFT,,2024-04-03,4437,0,AMPLUS TUMKUR (KURUKSHETRA) PAVAGADA,Approved,Null,2781,,Indian Bank
2780,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,KREDL PAVAGADA,K0238,0,Payable,2391,47,null,Complete,52,2023-24,1132,NEFT,,2024-03-28,2391,0,KREDL PAVAGADA,Approved,Null,2780,,SBI
2779,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,"Sprng Solar India Pvt.Ltd,PAVAGADA",F0081,0,Payable,12671,253,null,Complete,52,2023-24,1079,NEFT,af,2024-03-28,12671,0,"Sprng Solar India Pvt.Ltd,PAVAGADA",Approved,Null,2779,NULL,Indian Bank
2778,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,FORTUMFIN PAVAGADA,F0075,0,Payable,12440,248,null,Complete,52,2023-24,1146,NEFT,,2024-04-12,12440,0,FORTUMFIN PAVAGADA,Approved,Null,2778,,SBI
2777,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,AZURE PAVAGADA,A0667,0,Payable,4973,99,null,Complete,52,2023-24,1135,NEFT,,2024-04-04,4973,0,AZURE PAVAGADA,Approved,Null,2777,,Indian Bank
2776,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,AVAADA SOLARISE PAVAGADA,A0722,0,Payable,12383,247,null,Complete,52,2023-24,1071,NEFT,f,2024-03-30,12383,0,AVAADA SOLARISE PAVAGADA,Approved,Null,2776,NULL,SBI
2775,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,AVAADA SOLAR PAVAGADA,A0657,0,Payable,4547,90,null,Complete,52,2023-24,1069,NEFT,asf,2024-03-30,4547,0,AVAADA SOLAR PAVAGADA,Approved,Null,2775,NULL,SBI
2774,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,ADYAH PAVAGADA,A0732,0,Payable,10775,215,null,Complete,1,2024-25,1155,NEFT,,2024-04-18,10775,0,ADYAH PAVAGADA,Approved,Null,2774,,SBI
2773,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,"Adani Solar AP Seven,NPKUNTA",S0933,0,Payable,11520,230,null,Complete,52,2023-24,1136,NEFT,,2024-04-02,11520,0,"Adani Solar AP Seven,NPKUNTA",Approved,Null,2773,,SBI
2772,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,TATA POWER NPKUNTA,T0289,0,Payable,15918,318,null,Complete,52,2023-24,1137,NEFT,,2024-04-02,15918,0,TATA POWER NPKUNTA,Approved,Null,2772,,SBI
2771,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,NTPC NPKUNTA,N0311,0,Payable,18624,372,null,Complete,52,2023-24,1067,NEFT,af,2024-03-28,18624,0,NTPC NPKUNTA,Approved,Null,2771,NULL,Indian Bank
2770,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,SPRNG NPKUNTA,S0863,0,Payable,18248,364,null,Complete,52,2023-24,1080,NEFT,af,2024-03-28,18248,0,SPRNG NPKUNTA,Approved,Null,2770,NULL,Indian Bank
2769,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,AYANA NPKUNTA,A0782,0,Payable,2912,58,null,Complete,9,2024-25,1552,NEFT,,2024-06-21,2912,0,AYANA NPKUNTA,Approved,Null,2769,,Indian Bank
2768,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,IGS II NPKUNTA,M0448,0,Payable,4985,99,null,Complete,52,2023-24,1121,NEFT,,2024-04-02,4985,0,IGS II NPKUNTA,Approved,Null,2768,,SBI
2767,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,IGS I NPKUNTA,F0071,0,Payable,7855,157,null,Complete,52,2023-24,1122,NEFT,,2024-04-02,7855,0,IGS I NPKUNTA,Approved,Null,2767,,SBI
2766,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,AZURE NPKUNTA,A0636,0,Payable,6280,125,null,Complete,52,2023-24,1123,NEFT,,2024-04-03,6280,0,AZURE NPKUNTA,Approved,Null,2766,,Indian Bank
2765,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,ATHENA KARNAL NPKUNTA,A0638,0,Payable,9857,197,null,Complete,52,2023-24,1124,NEFT,,2024-04-02,9857,0,ATHENA KARNAL NPKUNTA,Approved,Null,2765,,SBI
2764,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,ATHENA HISSAR NPKUNTA,A0639,0,Payable,6586,131,null,Complete,52,2023-24,1126,NEFT,,2024-04-02,6586,0,ATHENA HISSAR NPKUNTA,Approved,Null,2764,,SBI
2763,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,ATHENA BHIWADI NPKUNTA,A0640,0,Payable,6598,131,null,Complete,52,2023-24,1127,NEFT,,2024-04-02,6598,0,ATHENA BHIWADI NPKUNTA,Approved,Null,2763,,SBI
2754,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,LKPPL,L0041,0,Payable,8109,162,null,Complete,52,2023-24,1128,NEFT,,2024-04-06,8109,0,LKPPL,Approved,Null,2754,,SBI Reactive
2753,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,JINDAL POWER LIMITED(Simhapuri Unit),S0183,0,Payable,4911,98,null,Complete,52,2023-24,1129,NEFT,,2024-04-03,4911,0,JINDAL POWER LIMITED(Simhapuri Unit),Approved,Null,2753,,Indian Bank
2745,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,NLC TS-I Expansion,N0134,0,Payable,12745,254,null,Complete,52,2023-24,1130,NEFT,,2024-04-02,12745,0,NLC TS-I Expansion,Approved,Null,2745,,SBI
2736,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,GOA (SR),A0071,0,Payable,23740,474,null,Complete,52,2023-24,1070,NEFT,dfjh,2024-03-30,23740,0,GOA (SR),Approved,Null,2736,NULL,SBI
2734,2023-24,51,2024-03-11,2024-03-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-03-26,2024-04-05,2024-04-08,2024-04-08,2024-04-08,TELANGANA,T0192,0,Payable,764457,15289,null,Complete,52,2023-24,1131,NEFT,,2024-04-04,764457,0,TELANGANA,Approved,Null,2734,,SBI Reactive
2869,2023-24,52,2024-03-18,2024-03-24,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-04-02,2024-04-12,2024-04-15,2024-04-15,2024-04-15,Jsw_savlaperi,J0228,0,Payable,1673,33,null,Complete,8,2024-25,1532,NEFT,af,2024-04-15,1673,0,Jsw_savlaperi,Approved,Null,2869,NULL,SBI
2868,2023-24,52,2024-03-18,2024-03-24,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-04-02,2024-04-12,2024-04-15,2024-04-15,2024-04-15,Ayanasix_Koppal,A1031,0,Payable,4080,81,null,Complete,52,2023-24,1095,NEFT,,2024-04-04,4080,0,Ayanasix_Koppal,Approved,Null,2868,,SBI
2859,2023-24,52,2024-03-18,2024-03-24,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-04-02,2024-04-12,2024-04-15,2024-04-15,2024-04-15,NTPC ETTAYAPURAM,N0423,0,Payable,2091,41,null,Complete,52,2023-24,1104,NEFT,,2024-04-05,2091,0,NTPC ETTAYAPURAM,Approved,Null,2859,,SBI Reactive
2858,2023-24,52,2024-03-18,2024-03-24,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-04-02,2024-04-12,2024-04-15,2024-04-15,2024-04-15,GRT SOLAR TUTICORIN,G0287,0,Payable,502,10,null,Complete,52,2023-24,1139,NEFT,,2024-04-10,502,0,GRT SOLAR TUTICORIN,Approved,Null,2858,,Indian Bank
2857,2023-24,52,2024-03-18,2024-03-24,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-04-02,2024-04-12,2024-04-15,2024-04-15,2024-04-15,TATA PAVAGADA,T0296,0,Payable,25316,506,null,Complete,52,2023-24,1141,NEFT,,2024-04-10,25316,0,TATA PAVAGADA,Approved,Null,2857,,SBI
